symbol,screener_company_id,statement_type,financial_reporting_date,pe_average_3y,pe_median_3y,pe_average_5y,pe_median_5y,pe_average_10y,pe_median_10y,sales_growth_3y,sales_growth_5y,sales_growth_10y,profit_growth_3y,profit_growth_5y,profit_growth_10y,eps_growth_3y,eps_growth_5y,eps_growth_10y,debt_to_equity,roe,opm,source_url,refreshed_at
SBIN.NS,3188,consolidated,2026-03-31,9.9045,9.8,10.731,10.5,14.9138,11.5,14.0,30.0,21.0,14.0,20.0,15.0,13.115176181267408,29.15477726449356,19.072604419542305,,15.4,,https://www.screener.in/company/SBIN/consolidated/,2026-08-23T18:06:55.829859+00:00
SCANSTL.NS,672,consolidated,2026-03-31,13.6032,11.25,13.5203,12.4,13.5203,12.4,-8.0,,,22.0,4.0,8.0,8.669267969208994,,,0.1603563474387528,5.05,6.0,https://www.screener.in/company/SCANSTL/consolidated/,2026-08-23T18:06:55.829859+00:00
SCHAEFFLER.NS,990,consolidated,2026-06-30,59.0643,57.6,58.2435,56.75,58.2435,56.75,12.0,,,10.0,23.0,17.0,9.375091458729257,,,0.0078086871644704,20.2,18.0,https://www.screener.in/company/SCHAEFFLER/consolidated/,2026-08-23T18:06:55.829859+00:00
SCHAND.NS,1274068,consolidated,2026-03-31,15.5582,13.9,15.4318,13.0,14.7685,13.0,9.0,76.0,6.0,15.0,4.0,,4.660502115517118,,-37.3437418828357,0.1290322580645161,7.66,18.0,https://www.screener.in/company/SCHAND/consolidated/,2026-08-23T18:06:55.829859+00:00
SCI.NS,2984,consolidated,2026-03-31,11.4548,11.0,9.3831,8.6,8.3137,7.0,0.0,14.0,6.0,16.0,30.0,19.0,15.8572159738827,14.224458489960789,5.6417089293947065,0.2945250659630606,15.5,40.0,https://www.screener.in/company/SCI/consolidated/,2026-08-23T18:06:55.829859+00:00
SDBL.NS,3121,consolidated,2026-03-31,26.3599,25.6,25.604,25.0,24.3065,24.1,15.0,19.0,,-38.0,36.0,9.0,-47.55718768558066,,,0.2721437740693196,1.87,3.1,https://www.screener.in/company/SDBL/consolidated/,2026-08-23T18:06:55.829859+00:00
SEAMECLTD.NS,2931,consolidated,2026-03-31,27.051,26.1,31.6789,28.7,28.8416,27.4,30.0,47.0,47.0,106.0,18.0,33.0,96.76352233829483,20.59934189149939,46.85111883179842,0.2713297463489623,21.8,41.0,https://www.screener.in/company/SEAMECLTD/consolidated/,2026-08-23T18:06:55.829859+00:00
SECMARK.NS,1274789,consolidated,2026-03-31,43.9234,41.4,43.9234,41.4,43.9234,41.4,29.0,10.0,,36.0,25.0,,,10.107855395181195,,0.548910721913712,11.7,20.42,https://www.screener.in/company/SECMARK/consolidated/,2026-08-23T18:06:55.829859+00:00
SECURKLOUD.NS,15,consolidated,2026-03-31,58.1588,2.9,37.472,13.15,37.4639,13.45,-57.0,,,20.0,-31.0,-31.0,,,,,,-17.0,https://www.screener.in/company/SECURKLOUD/consolidated/,2026-08-23T18:06:55.829859+00:00
SEIL.NS,1273386,consolidated,2026-03-31,406.2481,346.15,403.1017,348.6,403.1017,348.6,72.0,,,20.0,77.0,37.0,20.779754665705475,,,0.0775355697689596,7.99,11.35,https://www.screener.in/company/SEIL/consolidated/,2026-08-23T18:06:55.829859+00:00
SENCO.NS,1284410,consolidated,2026-03-31,29.3051,29.5,28.7436,28.6,28.7436,28.6,27.0,56.0,,54.0,,,35.18956546202605,43.409134467150025,,1.073587907716786,25.6,10.0,https://www.screener.in/company/SENCO/consolidated/,2026-08-23T18:06:55.829859+00:00
SENORES.NS,1285204,consolidated,2026-03-31,45.0035,43.8,45.0035,43.8,45.0035,43.8,162.0,,,139.0,,,42.86906048367258,,,0.3661670235546038,13.4,29.0,https://www.screener.in/company/SENORES/consolidated/,2026-08-23T18:06:55.829859+00:00
SEPC.NS,3045,consolidated,2026-03-31,84.8203,69.75,84.8203,69.75,90.533,44.3,41.0,18.0,9.0,36.0,8.0,-12.0,,,,0.184471078686816,3.18,6.0,https://www.screener.in/company/SEPC/consolidated/,2026-08-23T18:06:55.829859+00:00
SERVOTECH.NS,1274127,consolidated,2026-03-31,118.4899,96.7,109.5175,94.8,109.5175,94.8,34.0,98.0,,45.0,102.0,,42.03465092657659,97.17109703961778,,0.7326388888888888,12.8,10.0,https://www.screener.in/company/SERVOTECH/consolidated/,2026-08-23T18:06:55.829859+00:00
SESHAPAPER.NS,2945,consolidated,2026-03-31,12.6563,12.15,10.9176,9.85,10.9161,9.4,-6.0,-5.0,9.0,-41.0,5.0,10.0,-40.69578377805219,-4.947200382072536,8.650155903196532,0.0,4.1,6.0,https://www.screener.in/company/SESHAPAPER/consolidated/,2026-08-23T18:06:55.829859+00:00
SETL.NS,1285221,consolidated,2026-03-31,38.2624,41.1,38.2624,41.1,38.2624,41.1,16.0,,,14.0,,,-50.88230182341895,,,0.1053299492385786,10.7,15.0,https://www.screener.in/company/SETL/consolidated/,2026-08-23T18:06:55.829859+00:00
SFL.NS,1273592,consolidated,2026-03-31,79.5026,74.0,71.4106,62.8,59.4347,55.2,10.0,-8.0,4.0,-7.0,-11.0,,-10.495806771369198,-9.707013521758013,-7.59782718866272,0.2792127921279212,4.8,11.0,https://www.screener.in/company/SFL/consolidated/,2026-08-23T18:06:55.829859+00:00
SGIL.NS,1274558,consolidated,2026-03-31,48.4481,48.8,48.4481,48.8,48.4481,48.8,,,,,30.0,,,,,2.232142857142857,4.55,11.0,https://www.screener.in/company/SGIL/consolidated/,2026-08-23T18:06:55.829859+00:00
SGMART.NS,1587,consolidated,2026-03-31,48.197,41.2,91.6919,72.45,72.4788,45.0,,,96.0,,147.0,,171.54454158663918,28.040449059826894,,0.1678146524733876,7.92,2.5,https://www.screener.in/company/SGMART/consolidated/,2026-08-23T18:06:55.829859+00:00
SHADOWFAX.NS,1285868,consolidated,2026-03-31,204.1121,240.1,204.1121,240.1,204.1121,240.1,44.0,,,41.0,,,,,,0.1415472779369627,10.4,6.0,https://www.screener.in/company/SHADOWFAX/consolidated/,2026-08-23T18:06:55.829859+00:00
SHAH.NS,1266,consolidated,2026-03-31,33.0899,33.8,33.0899,33.8,33.0899,33.8,73.0,17.0,11.0,95.0,11.0,-3.0,44.22495703074083,,,0.7810457516339869,5.17,1.4,https://www.screener.in/company/SHAH/consolidated/,2026-08-23T18:06:55.829859+00:00
SHAHALLOYS.NS,2950,consolidated,2026-03-31,2.797,2.8,7.1106,3.4,7.1106,3.4,-60.0,14.0,7.0,2.0,39.0,23.0,,,-1.1495066343849336,0.5575221238938053,-5.79,18.0,https://www.screener.in/company/SHAHALLOYS/consolidated/,2026-08-23T18:06:55.829859+00:00
SHAILY.NS,2953,consolidated,2026-03-31,81.7032,82.5,69.8036,64.9,69.8036,64.9,18.0,,,69.0,56.0,42.0,68.9948851454348,,,0.2472067039106145,26.9,29.0,https://www.screener.in/company/SHAILY/consolidated/,2026-08-23T18:06:55.829859+00:00
SHAKTIPUMP.NS,2955,consolidated,2026-03-31,39.7019,28.8,31.8824,25.1,30.9963,24.2,41.0,28.0,73.0,120.0,34.0,36.0,112.0115127046868,24.958664642052497,68.97131206448013,0.2961876832844575,18.0,12.0,https://www.screener.in/company/SHAKTIPUMP/consolidated/,2026-08-23T18:06:55.829859+00:00
SHALBY.NS,1274219,consolidated,2026-03-31,63.8868,42.8,45.7058,35.1,47.0978,37.1,12.0,-11.0,-4.0,-28.0,-4.0,,-17.97689869689172,-2.515243847566384,-2.1500147965805905,0.5914512922465208,2.45,12.0,https://www.screener.in/company/SHALBY/consolidated/,2026-08-23T18:06:55.829859+00:00
SHALPAINTS.NS,2957,consolidated,2026-03-31,150.5019,150.5,150.5019,150.5,150.5019,150.5,6.0,-5.0,,-31.0,-2.0,-5.0,,,,0.6573705179282868,-21.4,-4.8,https://www.screener.in/company/SHALPAINTS/consolidated/,2026-08-23T18:06:55.829859+00:00
SHANKARA.NS,1273698,consolidated,2026-03-31,7.0414,6.1,8.1543,6.6,10.1691,7.7,-30.0,-20.0,-19.0,-58.0,2.0,,-61.40177534280957,-23.50347857574673,-21.80330137883936,0.4295302013422818,0.71,1.7,https://www.screener.in/company/SHANKARA/consolidated/,2026-08-23T18:06:55.829859+00:00
SHANTI.NS,1274112,consolidated,2026-03-31,3.8187,3.85,3.8187,3.85,3.9131,3.9,-55.0,,,-19.0,-22.0,,,,,4.040000000000001,-96.8,-72.62,https://www.screener.in/company/SHANTI/consolidated/,2026-08-23T18:06:55.829859+00:00
SHANTIGOLD.NS,1285561,consolidated,2026-03-31,13.9375,13.9,13.9375,13.9,13.9375,13.9,,,,,,,,,,,,10.0,https://www.screener.in/company/SHANTIGOLD/consolidated/,2026-08-23T18:06:55.829859+00:00
SHARDACROP.NS,1059828,consolidated,2026-03-31,22.8295,20.05,19.2536,17.2,18.2121,17.1,9.0,24.0,14.0,26.0,21.0,7.0,25.809000866387933,24.333490673143675,14.544668967073871,0.0,23.2,20.0,https://www.screener.in/company/SHARDACROP/consolidated/,2026-08-23T18:06:55.829859+00:00
SHARDAMOTR.NS,413316,consolidated,2026-03-31,16.8529,16.3,15.9395,15.6,15.9651,15.7,8.0,39.0,27.0,18.0,24.0,23.0,19.78321540633774,39.96917337346277,26.07603200974058,0.0373191165270373,27.9,12.0,https://www.screener.in/company/SHARDAMOTR/consolidated/,2026-08-23T18:06:55.829859+00:00
SHAREINDIA.NS,1274160,consolidated,2026-03-31,11.8159,11.9,14.1326,12.8,12.3872,12.3,11.0,32.0,48.0,0.0,11.0,,-9.904581521793896,24.40520508446451,18.70780640136089,0.2637571157495256,13.0,40.0,https://www.screener.in/company/SHAREINDIA/consolidated/,2026-08-23T18:06:55.829859+00:00
SHBAJRG.NS,3031,consolidated,2026-03-31,5.469,5.3,4.6088,4.3,7.7536,5.3,-20.0,8.0,39.0,9.0,-9.0,21.0,9.01311304690786,7.533739737907674,,0.2708333333333333,12.3,1.4,https://www.screener.in/company/SHBAJRG/consolidated/,2026-08-23T18:06:55.829859+00:00
SHILPAMED.NS,2981,consolidated,2026-03-31,91.6636,71.65,95.3566,78.6,59.6114,43.2,14.0,17.0,8.0,107.0,23.0,11.0,,6.546315660030633,6.336051911264407,0.2546296296296296,8.99,28.0,https://www.screener.in/company/SHILPAMED/consolidated/,2026-08-23T18:06:55.829859+00:00
SHINDL.NS,1268805,consolidated,2026-03-31,47.4057,32.9,47.2635,32.3,47.2635,32.3,17.0,,,35.0,50.0,,34.89329390678275,,,0.8181818181818182,10.9,7.0,https://www.screener.in/company/SHINDL/consolidated/,2026-08-23T18:06:55.829859+00:00
SHIVATEX.NS,2990,consolidated,2026-03-31,18.6226,18.9,20.7741,20.3,25.7053,20.7,-6.0,,,58.0,-2.0,0.0,,,,0.503448275862069,9.04,10.0,https://www.screener.in/company/SHIVATEX/consolidated/,2026-08-23T18:06:55.829859+00:00
SHIVAUM.NS,1274697,consolidated,2026-03-31,61.2324,66.1,59.9896,63.7,59.9896,63.7,5.0,,,-20.0,51.0,,-20.504520434722227,,,0.8016528925619835,6.08,3.1,https://www.screener.in/company/SHIVAUM/consolidated/,2026-08-23T18:06:55.829859+00:00
SHK.NS,1273122,consolidated,2026-03-31,28.2785,27.4,23.842,23.3,25.8371,23.7,12.0,-18.0,-4.0,-11.0,1.0,-6.0,4.195567646862419,-13.356894605606708,-0.0994538204051043,0.7560617193240264,3.71,10.0,https://www.screener.in/company/SHK/consolidated/,2026-08-23T18:06:55.829859+00:00
SHOPERSTOP.NS,2994,consolidated,2026-03-31,192.5643,149.8,181.3758,114.65,149.9708,96.05,8.0,14.0,,,12.0,2.0,,,,11.398625429553263,-6.37,15.0,https://www.screener.in/company/SHOPERSTOP/consolidated/,2026-08-23T18:06:55.829859+00:00
SHRADHA.NS,1274214,consolidated,2026-03-31,17.4861,17.05,26.3424,19.9,24.9586,19.2,9.0,75.0,12.0,36.0,31.0,,23.79411849273856,73.69357651553862,-0.8064214601179343,0.3434343434343434,11.9,18.0,https://www.screener.in/company/SHRADHA/consolidated/,2026-08-23T18:06:55.829859+00:00
SHREDIGCEM.NS,2999,consolidated,2026-03-31,29.9924,26.3,25.3355,21.0,25.0516,21.0,1.0,-14.0,,-25.0,-2.0,11.0,-24.96298123781924,-14.915686536794148,,1.4043715846994536,6.84,9.0,https://www.screener.in/company/SHREDIGCEM/consolidated/,2026-08-23T18:06:55.829859+00:00
SHREECEM.NS,2998,consolidated,2026-03-31,58.8121,54.6,54.0188,52.5,51.455,49.8,5.0,-6.0,4.0,10.0,-2.0,4.0,11.12183270781848,-5.272131095843946,14.72254995591511,0.0802853827309064,7.51,21.0,https://www.screener.in/company/SHREECEM/consolidated/,2026-08-23T18:06:55.829859+00:00
SHREEJISPG.NS,1285602,consolidated,2026-03-31,41.4678,38.5,41.4678,38.5,41.4678,38.5,-5.0,,,10.0,,,,,,0.3615084525357607,27.5,28.0,https://www.screener.in/company/SHREEJISPG/consolidated/,2026-08-23T18:06:55.829859+00:00
SHREEPUSHK.NS,1273007,consolidated,2026-03-31,17.9595,18.05,16.5832,16.5,14.8875,15.0,13.0,20.0,,24.0,20.0,14.0,22.5822546383839,18.54675166298969,,0.2131147540983606,12.2,10.0,https://www.screener.in/company/SHREEPUSHK/consolidated/,2026-08-23T18:06:55.829859+00:00
SHRIKRISH.NS,3037,consolidated,2026-03-31,23.9663,24.9,23.9663,24.9,23.9663,24.9,-12.0,5.0,7.0,-2.0,22.0,12.0,-1.775524335960954,5.2842509955568495,6.602874477018861,0.5017555409260478,5.13,40.17,https://www.screener.in/company/SHRIKRISH/consolidated/,2026-08-23T18:06:55.829859+00:00
SHRIPISTON.NS,1273371,consolidated,2026-03-31,20.8439,20.6,16.8797,17.2,18.8152,18.1,20.0,45.0,20.0,25.0,58.0,,23.43126959976498,44.58664559844219,19.85737338644853,0.6783867631851086,21.4,19.0,https://www.screener.in/company/SHRIPISTON/consolidated/,2026-08-23T18:06:55.829859+00:00
SHRIRAMFIN.NS,3046,consolidated,2026-03-31,15.3083,14.7,13.5464,13.6,14.6466,13.8,16.0,32.0,24.0,19.0,35.0,17.0,18.38807806540874,24.64335519854899,19.007754431837355,,16.4,,https://www.screener.in/company/SHRIRAMFIN/consolidated/,2026-08-23T18:06:55.829859+00:00
SHRIRAMPPS.NS,1275120,consolidated,2026-03-31,23.0639,23.35,21.0349,21.0,21.0349,21.0,23.0,28.0,,16.0,,,15.058467466298664,,,0.421917808219178,7.16,3.1,https://www.screener.in/company/SHRIRAMPPS/consolidated/,2026-08-23T18:06:55.829859+00:00
SHYAMMETL.NS,1274880,consolidated,2026-03-31,22.0611,23.5,16.0314,16.8,16.4374,17.1,14.0,5.0,,9.0,21.0,,4.673941372442925,1.2112949136191764,,0.0872168706066128,9.7,13.0,https://www.screener.in/company/SHYAMMETL/consolidated/,2026-08-23T18:06:55.829859+00:00
SICAGEN.NS,3056,consolidated,2026-03-31,17.9709,17.15,19.2179,17.3,20.876,18.25,3.0,47.0,32.0,16.0,20.0,10.0,0.5158529006794144,,32.69520923681495,0.3212121212121212,3.74,4.0,https://www.screener.in/company/SICAGEN/consolidated/,2026-08-23T18:06:55.829859+00:00
SICALLOG.NS,3057,consolidated,2026-03-31,87.4331,91.9,88.6994,92.3,88.6994,92.3,-1.0,15.0,-23.0,26.0,62.0,-2.0,,,18.52443471987648,3.674242424242424,2.05,19.0,https://www.screener.in/company/SICALLOG/consolidated/,2026-08-23T18:06:55.829859+00:00
SIEMENS.NS,3061,consolidated,2026-03-31,62.3382,66.0,55.9103,49.9,44.2151,42.5,15.0,30.0,16.0,23.0,25.0,18.0,35.64091956958491,19.835694482218138,16.239951715528235,0.0221820809248554,19.2,11.0,https://www.screener.in/company/SIEMENS/consolidated/,2026-08-23T18:06:55.829859+00:00
SIGMA.NS,1274800,consolidated,2026-03-31,24.3,22.7,31.8239,26.0,30.3153,25.4,20.0,51.0,,27.0,41.0,,26.72463368759066,50.54742999209685,,0.0259740259740259,37.8,32.0,https://www.screener.in/company/SIGMA/consolidated/,2026-08-23T18:06:55.829859+00:00
SIGNATURE.NS,1275340,consolidated,2026-03-31,791.0172,315.35,791.0172,315.35,791.0172,315.35,19.0,20.0,,37.0,,,,,,1.6102702702702705,2.79,-6.0,https://www.screener.in/company/SIGNATURE/consolidated/,2026-08-23T18:06:55.829859+00:00
SIGNPOST.NS,1284684,consolidated,2026-03-31,29.5042,29.45,29.5042,29.45,29.5042,29.45,20.0,,,26.0,,,,,,0.7048611111111112,27.6,25.0,https://www.screener.in/company/SIGNPOST/consolidated/,2026-08-23T18:06:55.829859+00:00
SIKA.NS,3064,consolidated,2026-03-31,59.9709,55.05,45.1576,46.6,38.527,38.4,52.0,25.0,35.0,60.0,62.0,45.0,60.59890998893158,25.101524789048213,35.56457049072952,0.0,25.1,22.0,https://www.screener.in/company/SIKA/consolidated/,2026-08-23T18:06:55.829859+00:00
SIKKO.NS,1274060,consolidated,2026-03-31,38.1373,36.4,38.1373,36.4,38.1373,36.4,,,,,40.0,,,,,0.1359527121001391,6.08,12.0,https://www.screener.in/company/SIKKO/consolidated/,2026-08-23T18:06:55.829859+00:00
SIL.NS,3181,consolidated,2026-03-31,22.4976,16.1,11.4356,7.4,10.9756,8.6,18.0,,-5.0,,6.0,-3.0,,,,0.0347826086956521,-16.6,35.0,https://www.screener.in/company/SIL/consolidated/,2026-08-23T18:06:55.829859+00:00
SILGO.NS,1274578,consolidated,2026-03-31,35.7343,37.0,35.7343,37.0,35.7343,37.0,,,,,22.0,,,,,0.14644412191582,5.81,23.21,https://www.screener.in/company/SILGO/consolidated/,2026-08-23T18:06:55.829859+00:00
SILINV.NS,3066,consolidated,2026-03-31,17.0804,17.5,15.5038,14.9,12.4384,12.2,13.0,13.0,11.0,10.0,11.0,17.0,10.433344397316224,13.24791334457851,10.964266353546414,0.0,1.32,86.0,https://www.screener.in/company/SILINV/consolidated/,2026-08-23T18:06:55.829859+00:00
SILLYMONKS.NS,1274253,consolidated,2026-03-31,17.5353,16.7,17.5353,16.7,17.5353,16.7,6.0,10.0,,16.0,-3.0,,,,,0.0,-20.3,-6.63,https://www.screener.in/company/SILLYMONKS/consolidated/,2026-08-23T18:06:55.829859+00:00
SILVERTUC.NS,1274204,consolidated,2026-03-31,55.7987,53.65,65.7161,59.7,55.3165,49.4,28.0,106.0,28.0,56.0,67.0,,54.81457279159197,103.9068540626754,17.757517595680984,0.1952662721893491,24.4,20.0,https://www.screener.in/company/SILVERTUC/consolidated/,2026-08-23T18:06:55.829859+00:00
SIMPLEXINF.NS,3075,consolidated,2026-03-31,24.0485,19.2,24.0485,19.2,14.7863,12.8,-18.0,16.0,-11.0,28.0,46.0,-2.0,,,-13.569082039380175,1.6823770491803278,5.26,6.0,https://www.screener.in/company/SIMPLEXINF/consolidated/,2026-08-23T18:06:55.829859+00:00
SINDHUTRAD.NS,3083,consolidated,2026-03-31,217.214,41.8,216.9886,41.95,158.8455,32.15,-24.0,27.0,3.0,140.0,48.0,,,,,0.2641186537364517,3.42,6.0,https://www.screener.in/company/SINDHUTRAD/consolidated/,2026-08-23T18:06:55.829859+00:00
SINGERIND.NS,3085,consolidated,2020-03-31,54.6253,53.4,50.6111,49.3,41.9893,44.95,,,,,9.0,8.0,,,,0.3076923076923077,13.0,3.4,https://www.screener.in/company/SINGERIND/consolidated/,2026-08-23T18:06:55.829859+00:00
SIRCA.NS,1274355,consolidated,2026-03-31,40.2728,39.35,41.0523,41.0,40.971,40.2,23.0,32.0,,12.0,23.0,,10.833189238872489,30.45855734423764,,0.0673684210526315,15.8,20.0,https://www.screener.in/company/SIRCA/consolidated/,2026-08-23T18:06:55.829859+00:00
SIS.NS,1274119,consolidated,2026-03-31,25.235,21.8,20.656,18.3,26.1761,23.65,12.0,-10.0,17.0,0.0,-2.0,,-25.69948716896103,-16.924534694266057,-16.76276033912256,0.7026708562450903,13.9,4.5,https://www.screener.in/company/SIS/consolidated/,2026-08-23T18:06:55.829859+00:00
SIYSIL.NS,3093,consolidated,2026-03-31,13.7291,12.5,12.9863,12.0,16.1471,13.5,5.0,118.0,9.0,-6.0,11.0,8.0,-1.6839718544774174,131.82687003834803,,0.2410958904109589,14.9,13.0,https://www.screener.in/company/SIYSIL/consolidated/,2026-08-23T18:06:55.829859+00:00
SJS.NS,1275092,consolidated,2026-03-31,32.2019,31.7,29.409,28.7,29.409,28.7,30.0,,,38.0,,,34.16716280288015,,,0.0264976958525345,22.0,29.0,https://www.screener.in/company/SJS/consolidated/,2026-08-23T18:06:55.829859+00:00
SJVN.NS,3095,consolidated,2026-03-31,47.0752,47.2,32.023,39.1,19.9086,9.4,16.0,-19.0,-7.0,-23.0,21.0,9.0,-22.18968588488831,-17.206790913432634,-7.11548397630577,2.266872673642812,4.52,68.0,https://www.screener.in/company/SJVN/consolidated/,2026-08-23T18:06:55.829859+00:00
SKFINDIA.NS,3096,consolidated,2026-03-31,20.6318,20.8,20.9326,20.9,20.8986,20.9,-4.0,0.0,,-18.0,4.0,9.0,-20.28039337208584,-2.231477856230724,,0.0022573363431151,14.8,12.0,https://www.screener.in/company/SKFINDIA/consolidated/,2026-08-23T18:06:55.829859+00:00
SKIPPER.NS,988079,consolidated,2026-03-31,39.2204,38.0,40.2398,37.8,33.6639,33.3,41.0,60.0,,84.0,48.0,13.0,81.61586442178393,58.271843109911536,,0.635814889336016,16.5,10.0,https://www.screener.in/company/SKIPPER/consolidated/,2026-08-23T18:06:55.829859+00:00
SKMEGGPROD.NS,3097,consolidated,2026-03-31,13.05,12.0,13.9542,13.05,18.4196,13.4,5.0,45.0,15.0,11.0,43.0,24.0,10.985799559534115,44.84434672195192,15.531743488820272,0.3594936708860759,29.7,22.0,https://www.screener.in/company/SKMEGGPROD/consolidated/,2026-08-23T18:06:55.829859+00:00
SKYGOLD.NS,1274565,consolidated,2026-03-31,39.3911,36.1,36.2092,33.8,36.2092,33.8,76.0,,,145.0,143.0,,117.41786054067413,,,0.7247706422018348,29.2,7.0,https://www.screener.in/company/SKYGOLD/consolidated/,2026-08-23T18:06:55.829859+00:00
SMARTWORKS.NS,1285540,consolidated,2026-03-31,411.8013,489.4,411.8013,489.4,411.8013,489.4,36.0,17.0,,28.0,,,,,,9.015094339622642,3.3,64.0,https://www.screener.in/company/SMARTWORKS/consolidated/,2026-08-23T18:06:55.829859+00:00
SMCGLOBAL.NS,1274832,consolidated,2026-03-31,10.5772,9.25,8.763,7.25,10.8497,7.4,16.0,-1.0,12.0,-5.0,16.0,,-5.276417908395303,1.0158666237117808,12.348825676793474,1.5613496932515338,8.07,19.0,https://www.screener.in/company/SMCGLOBAL/consolidated/,2026-08-23T18:06:55.829859+00:00
SMSPHARMA.NS,3107,consolidated,2026-03-31,37.749,34.6,31.6717,32.8,24.8634,23.4,19.0,10.0,10.0,155.0,16.0,16.0,,8.092186923483036,8.469609060073013,0.464968152866242,14.3,19.0,https://www.screener.in/company/SMSPHARMA/consolidated/,2026-08-23T18:06:55.829859+00:00
SOBHA.NS,3110,consolidated,2026-03-31,192.472,161.9,142.1215,97.6,83.6849,48.9,16.0,25.0,3.0,23.0,18.0,16.0,22.9211279162342,25.45937406308669,3.7820865900125344,0.2239406779661017,4.16,6.0,https://www.screener.in/company/SOBHA/consolidated/,2026-08-23T18:06:55.829859+00:00
SOLARA.NS,1274371,consolidated,2026-03-31,91.86,90.0,40.3235,30.9,29.3196,24.3,-2.0,,,25.0,-17.0,,,,,0.5482841181165203,-0.13,13.0,https://www.screener.in/company/SOLARA/consolidated/,2026-08-23T18:06:55.829859+00:00
SOLARINDS.NS,3115,consolidated,2026-03-31,92.307,95.4,78.3218,76.8,59.3374,49.2,12.0,45.0,27.0,30.0,63.0,41.0,30.36081554284835,43.42959398085405,26.207872302348463,0.2427911422654134,32.6,27.0,https://www.screener.in/company/SOLARINDS/consolidated/,2026-08-23T18:06:55.829859+00:00
SOLARWORLD.NS,1285684,consolidated,2026-03-31,21.1108,20.9,21.1108,20.9,21.1108,20.9,81.0,,,101.0,,,-68.93698360640477,,,0.3010625737898465,20.8,10.0,https://www.screener.in/company/SOLARWORLD/consolidated/,2026-08-23T18:06:55.829859+00:00
SOLEX.NS,1274264,consolidated,2026-03-31,96.3095,43.9,101.1702,67.3,101.1702,67.3,115.0,,,228.0,79.0,,220.09452926850167,,,1.3399209486166008,46.3,11.0,https://www.screener.in/company/SOLEX/consolidated/,2026-08-23T18:06:55.829859+00:00
SOMANYCERA.NS,3123,consolidated,2026-03-31,31.107,31.4,30.8985,31.2,32.496,31.2,4.0,4.0,2.0,6.0,-5.0,-1.0,5.566719197800096,8.040996500105436,2.631958217294561,0.4441805225653206,10.4,10.0,https://www.screener.in/company/SOMANYCERA/consolidated/,2026-08-23T18:06:55.829859+00:00
SOMATEX.NS,3122,consolidated,2026-03-31,132.6402,65.2,132.6402,65.2,132.6402,65.2,150.0,13.0,6.0,-17.0,69.0,27.0,-61.00563918699744,,,0.0,-2.06,2.9,https://www.screener.in/company/SOMATEX/consolidated/,2026-08-23T18:06:55.829859+00:00
SONACOMS.NS,1274879,consolidated,2026-03-31,62.7739,63.9,79.1092,72.1,80.0611,72.55,19.0,24.0,,18.0,13.0,,15.08989680208861,22.30536441380373,,0.073875981948855,11.3,24.0,https://www.screener.in/company/SONACOMS/consolidated/,2026-08-23T18:06:55.829859+00:00
SONAL.NS,1253824,consolidated,2026-03-31,5.7475,5.4,5.5878,5.3,5.1764,5.0,16.0,13.0,,13.0,34.0,27.0,12.575571983887368,12.539289109308903,,,6.91,,https://www.screener.in/company/SONAL/consolidated/,2026-08-23T18:06:55.829859+00:00
SONATSOFTW.NS,3127,consolidated,2026-03-31,31.2554,28.4,28.459,26.3,21.8529,18.8,13.0,16.0,13.0,4.0,-2.0,18.0,0.90168799592254,13.738688445319893,11.333122618911665,0.3795275590551181,28.2,7.0,https://www.screener.in/company/SONATSOFTW/consolidated/,2026-08-23T18:06:55.829859+00:00
SOTL.NS,2916,consolidated,2026-03-31,18.9255,19.6,14.387,14.4,14.2312,13.8,6.0,-9.0,,-13.0,16.0,18.0,-6.706272280367842,-4.673312558662868,,0.0011019283746556,8.26,11.0,https://www.screener.in/company/SOTL/consolidated/,2026-08-23T18:06:55.829859+00:00
